"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","GRAY","069","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","21",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","GRAY","069","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","443",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","HAMILTON","075","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","27",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","HAMILTON","075","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","260",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","HASKELL","081","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","10",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","HASKELL","081","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","238",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","HODGEMAN","083","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","35",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","HODGEMAN","083","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","327",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","KEARNY","093","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","27",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","KEARNY","093","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","269",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","MEADE","119","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","28",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","MEADE","119","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","399",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","MORTON","129","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","23",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","MORTON","129","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","223",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","SEWARD","175","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","19",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","SEWARD","175","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","247",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","STANTON","187","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","31",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","STANTON","187","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","235",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","STEVENS","189","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","20",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","SOUTHWEST","30","STEVENS","189","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","291",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","GOVE","063","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","16",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","GOVE","063","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","433",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","GREELEY","071","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","39",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","GREELEY","071","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","266",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","LANE","101","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","23",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","LANE","101","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","271",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","LOGAN","109","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","30",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","LOGAN","109","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","314",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","NESS","135","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","25",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","NESS","135","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","505",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","SCOTT","171","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","15",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","SCOTT","171","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","339",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","TREGO","195","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","21",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","TREGO","195","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","380",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","WALLACE","199","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","28",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","WALLACE","199","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","264",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","WICHITA","203","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","14",""
"CENSUS","1997","YEAR","","COUNTY","KANSAS","20","WEST CENTRAL","20","WICHITA","203","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","302",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","ANDERSON","005","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","62",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","ANDERSON","005","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","714",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BATH","011","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","109",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BATH","011","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","739",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BOURBON","017","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","125",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BOURBON","017","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","842",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BOYLE","021","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","75",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","BOYLE","021","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","675",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","CLARK","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","115",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","CLARK","049","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","823",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FAYETTE","067","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","147",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FAYETTE","067","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","679",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FLEMING","069","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","118",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FLEMING","069","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,084",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FRANKLIN","073","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","86",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","FRANKLIN","073","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","650",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","GARRARD","079","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","86",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","GARRARD","079","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","866",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","HARRISON","097","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","112",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","HARRISON","097","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,056",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","JESSAMINE","113","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","87",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","JESSAMINE","113","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","742",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","LINCOLN","137","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","114",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","LINCOLN","137","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,261",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MADISON","151","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","156",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MADISON","151","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,409",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MASON","161","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","89",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MASON","161","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","693",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MERCER","167","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","85",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MERCER","167","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","994",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MONTGOMERY","173","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","75",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","MONTGOMERY","173","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","706",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","NICHOLAS","181","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","60",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","NICHOLAS","181","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","542",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","ROBERTSON","201","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","46",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","ROBERTSON","201","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","244",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","SCOTT","209","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","138",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","SCOTT","209","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","792",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","SHELBY","211","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","165",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","SHELBY","211","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,368",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","SPENCER","215","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","44",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","SPENCER","215","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","602",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","WASHINGTON","229","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","98",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","WASHINGTON","229","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,044",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","WOODFORD","239","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","110",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","BLUEGRASS","50","WOODFORD","239","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","633",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","ADAIR","001","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","120",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","ADAIR","001","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,366",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","ALLEN","003","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","99",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","ALLEN","003","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,113",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","BARREN","009","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","183",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","BARREN","009","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","2,001",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","BRECKINRIDGE","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","128",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","BRECKINRIDGE","027","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,373",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","BULLITT","029","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","62",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","BULLITT","029","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","592",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","BUTLER","031","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","70",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","BUTLER","031","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","742",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","CASEY","045","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","149",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","CASEY","045","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,295",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","CLINTON","053","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","75",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","CLINTON","053","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","624",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","CUMBERLAND","057","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","52",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","CUMBERLAND","057","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","511",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","EDMONSON","061","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","57",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","EDMONSON","061","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","735",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","GRAYSON","085","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","133",""
"CENSUS","1997","YEAR","","COUNTY","KENTUCKY","21","CENTRAL","30","GRAYSON","085","","","00000000","","OPERATORS, PRINCIPAL","OPERATORS, PRINCIPAL, MALE - NUMBER OF OPERATIONS","TOTAL","NOT SPECIFIED","1,435",""
